778 0 1 0 0 1 0 1 0
779 1 0 1 1 0 1 1 0
780 1 1 0 1 0 0 0 1
781 0 1 0 1 0 0 0 0
782 1 0 1 1 0 0 1 0
783 0 1 1 0 1 1 1 0
784 1 0 1 1 0 0 0 1
785 1 0 1 1 0 0 1 0
786 1 0 1 1 0 0 1 0
787 1 1 0 0 1 0 0 0
788 0 1 0 1 0 0 0 0
789 1 1 0 1 0 0 0 0
790 1 0 1 1 0 1 1 0
791 1 0 1 1 0 1 1 0
792 0 1 0 0 1 1 1 0
793 1 0 1 1 0 1 1 0
794 0 1 0 1 0 0 0 0
795 1 0 1 1 0 1 1 0
796 1 1 1 0 0 1 1 0
797 1 0 1 1 0 0 0 0
798 0 1 0 1 0 0 0 0
799 1 1 1 0 0 0 1 0
800 1 0 1 1 0 0 1 0
801 0 1 0 0 0 0 0 0
802 1 0 0 0 0 1 1 1
803 0 1 0 0 0 1 0 0
804 1 0 1 1 0 0 1 1
805 1 1 0 0 0 0 0 0
806 1 0 1 1 0 0 0 1
807 0 1 0 0 1 0 0 0
808 1 1 1 0 0 1 0 0
809 1 0 1 1 0 0 1 0
810 0 1 0 0 0 0 0 0
811 0 1 0 0 1 1 1 0
812 1 0 0 1 0 0 0 0
813 1 0 1 1 0 1 1 0
814 1 1 0 1 0 0 0 1
815 1 0 0 1 0 0 0 1
816 0 1 0 0 1 1 1 0
817 1 0 1 1 0 1 1 1
818 1 0 1 1 0 0 0 0
819 0 1 0 0 0 1 0 1
820 0 1 0 1 0 0 0 0
821 0 1 0 0 0 1 1 0
822 1 0 1 1 0 0 0 1
823 0 1 0 0 1 1 1 0
824 1 0 1 1 0 1 1 0
825 0 1 0 0 0 1 0 0
826 1 0 1 1 0 1 1 0
827 0 1 0 1 0 0 0 0
828 1 0 1 0 0 0 1 0
829 0 1 0 0 1 1 1 0
830 1 0 1 1 0 1 1 0
831 1 0 1 1 0 1 1 0
832 0 0 1 0 0 1 1 0
833 1 1 1 0 0 0 1 0
834 0 1 0 0 1 1 1 0
835 1 0 1 1 0 0 0 1
836 1 0 1 1 0 0 1 0
837 1 0 1 1 0 0 1 0
838 1 0 1 1 0 0 1 0
839 1 0 1 1 0 1 1 0
840 1 1 1 0 0 0 1 0
841 0 1 0 0 1 0 1 0
842 1 0 1 1 0 1 1 0
843 0 1 1 0 0 1 1 0
844 1 1 1 0 0 1 1 0
845 1 0 1 1 0 0 1 0
846 1 0 1 1 0 0 0 1
847 0 1 0 0 1 1 1 0
848 0 1 0 0 0 0 0 0
849 1 1 0 0 0 0 0 1
850 1 0 1 1 0 1 1 0
851 0 1 0 1 0 0 0 0
852 1 0 1 1 0 0 1 0
853 0 1 0 0 0 1 0 0
854 1 0 1 1 0 0 0 1
855 1 0 1 1 0 1 0 0
856 1 1 0 1 0 0 0 0
857 0 1 0 0 1 1 1 0
858 0 1 0 0 0 1 0 0
859 0 1 0 0 1 0 1 0
860 0 1 0 0 0 1 0 0
861 1 0 0 1 0 0 0 1
862 1 0 0 1 0 0 0 1
863 0 1 0 0 1 1 1 0
864 0 0 0 1 0 0 0 0
865 0 0 1 0 0 1 1 0
866 1 0 1 1 0 0 1 0
867 1 0 1 1 0 0 0 1
868 0 1 0 1 0 0 0 0
869 0 0 1 0 0 1 1 0
870 1 0 1 1 0 0 0 1
871 1 0 1 1 0 1 1 0
872 1 1 0 0 1 0 0 0
873 1 0 1 1 0 0 0 0
874 1 0 1 0 0 0 0 0
875 0 1 0 0 0 0 0 0
876 0 0 0 0 0 1 1 0
877 0 0 1 0 0 0 1 0
878 1 0 1 1 0 0 1 0
879 0 0 1 0 0 1 1 0
880 1 0 1 1 0 0 0 1
881 0 1 0 0 0 1 0 0
882 0 0 0 0 0 0 1 0
883 1 0 1 1 0 1 1 0
884 1 1 0 1 0 0 0 1
885 1 0 1 1 0 0 1 0
886 1 1 1 0 0 0 1 0
887 1 0 1 1 0 1 1 0
888 1 0 1 1 0 1 1 0
889 1 0 0 1 0 0 0 0
890 1 1 1 0 0 0 0 0
891 0 1 1 0 1 1 1 0
892 0 1 0 0 1 0 1 0
893 0 1 0 0 0 1 0 0
894 1 0 1 1 0 0 0 1
895 1 0 1 1 0 0 1 0
896 0 1 0 0 1 1 1 0
897 0 1 0 1 0 0 0 0
898 1 0 1 1 0 0 1 0
899 1 0 0 1 0 0 0 1
900 0 1 0 0 1 1 1 0
901 0 1 0 0 1 1 1 0
902 0 0 1 0 0 1 1 0
903 1 0 1 1 0 0 1 0
904 0 1 0 0 1 0 0 0
905 1 0 1 1 0 1 1 1
906 0 0 0 1 0 0 0 0
907 1 1 1 0 0 0 1 0
908 0 1 0 0 1 1 0 0
909 1 0 1 1 0 0 1 0
910 1 0 1 1 0 1 1 0
911 1 0 1 1 0 0 1 1
912 1 1 1 0 0 0 0 0
913 0 1 0 0 1 0 0 0
914 0 0 1 0 0 0 1 0
915 0 1 0 0 1 1 1 0
916 1 0 1 1 0 1 1 0
917 0 1 0 0 0 1 0 0
918 0 1 0 0 1 0 1 0
919 0 1 1 0 0 0 1 0
920 0 1 0 1 0 0 0 1
921 0 0 1 0 0 1 1 0
922 1 0 1 1 0 1 1 0
923 1 0 1 1 0 1 1 0
924 0 1 0 0 1 1 1 0
925 0 0 1 0 0 0 1 0
926 1 0 1 1 0 1 1 1
927 0 1 0 1 0 0 0 0
928 1 0 1 1 0 0 1 0
929 1 0 1 1 0 0 0 0
930 1 0 1 1 0 0 0 1
931 0 1 1 0 1 1 1 0
932 1 1 1 0 1 0 1 0
933 0 1 0 0 0 0 0 0
934 1 0 1 1 0 1 1 0
935 1 0 1 1 0 0 1 0
936 0 1 0 0 1 1 1 0
937 1 0 1 1 0 0 1 0
938 0 1 0 0 1 0 1 0
939 1 0 1 1 0 1 1 0
940 0 1 1 0 0 1 0 0
941 0 0 1 0 0 0 1 0
942 0 0 1 0 0 0 1 0
943 0 1 0 0 1 1 1 0
944 1 0 0 1 0 0 0 1
945 0 1 1 0 1 1 1 0
946 0 1 0 0 0 1 0 0
947 0 1 0 0 1 0 1 0
948 0 0 1 0 0 0 1 0
949 0 1 0 1 0 0 0 0
950 1 1 1 0 0 0 1 0
951 1 0 1 1 0 0 0 0
952 1 0 1 1 0 0 0 0
953 0 1 0 0 1 1 1 0
954 0 1 0 0 0 0 0 0
955 0 1 1 0 0 1 1 0
956 1 0 1 1 0 0 0 0
957 0 1 0 1 0 0 0 0
958 0 0 0 0 0 0 1 0
959 1 0 1 1 0 1 1 0
960 0 1 0 0 1 1 1 0
961 0 1 0 1 0 0 0 0
962 1 0 0 1 0 1 0 1
963 0 1 0 0 0 1 0 0
964 0 0 0 0 0 1 1 0
965 0 1 1 0 1 0 1 0
966 1 0 0 1 0 0 0 1
967 0 1 0 1 0 0 0 0
968 0 1 0 0 1 0 1 0
969 0 1 0 0 0 1 0 0
970 1 1 1 0 0 0 1 0
971 1 0 1 1 0 0 0 1
972 0 1 1 0 0 1 0 0
973 1 0 1 1 0 1 1 0
974 0 1 1 0 1 1 1 0
975 0 1 0 0 1 1 1 0
976 0 1 0 1 0 0 0 0
977 1 0 1 1 0 0 0 0
978 0 0 0 0 0 0 1 0
979 1 1 0 0 0 0 0 0
980 1 1 1 1 0 1 1 0
981 0 1 0 0 1 0 1 0
982 0 0 1 0 0 1 1 0
983 0 1 0 0 1 0 1 0
984 1 0 1 1 0 0 1 0
985 1 0 1 1 0 1 1 1
986 0 1 0 1 0 1 0 0
987 1 1 1 1 0 0 0 0
988 1 0 1 1 0 0 1 0
989 0 1 0 0 1 1 0 0
990 1 0 1 1 0 0 0 0
991 0 1 1 0 1 0 1 0
992 1 0 1 1 0 0 1 0
993 0 0 1 0 0 0 1 0
994 0 1 0 1 0 0 0 0
995 0 0 0 0 0 0 1 0
996 1 0 1 1 0 1 1 0
997 1 1 0 0 1 0 0 0
998 0 1 0 0 0 1 0 0
999 1 0 1 1 0 0 1 0
1000 0 1 0 0 1 0 1 0
1001 1 0 1 1 0 1 1 0
1002 1 1 0 1 0 0 0 0
1003 1 1 1 1 0 1 0 0
1004 1 0 1 1 0 0 0 1
1005 1 0 1 1 0 1 1 0
1006 1 1 1 0 0 0 1 0
1007 1 0 1 1 0 1 1 0
1008 1 0 0 1 0 0 0 1
1009 1 0 1 1 0 0 1 0
1010 0 1 0 0 1 1 1 0
1011 0 1 1 0 0 0 0 0
1012 0 1 0 0 1 0 0 0
1013 1 0 1 1 0 1 1 0
1014 1 1 0 0 1 0 0 0
1015 0 1 0 0 0 1 1 0
1016 1 0 0 1 0 0 0 1
1017 0 1 0 0 1 1 1 0
1018 0 1 0 0 0 0 0 0
1019 0 1 1 0 0 0 0 0
1020 0 0 1 0 0 0 1 0
1021 0 1 1 0 1 1 1 0
1022 0 1 0 0 0 1 0 0
1023 0 0 1 0 0 0 1 0
1024 1 0 1 1 0 0 0 0
1025 0 1 0 0 1 1 1 0
1026 0 0 0 0 0 0 1 0
1027 1 0 1 1 0 0 0 1
1028 1 1 0 0 0 0 0 0
1029 1 1 1 1 1 1 1 0
1030 1 0 1 1 0 1 1 0
1031 0 1 0 0 0 1 0 0
1032 1 1 0 0 0 0 0 0
1033 0 1 0 0 1 0 0 0
1034 1 0 1 1 0 1 1 0
1035 0 1 0 0 1 1 1 0
1036 1 1 1 0 0 0 1 0
1037 1 0 0 1 0 0 0 1
1038 0 1 1 0 0 0 0 0
1039 1 1 0 1 0 1 0 0
1040 0 1 0 1 0 1 0 0
1041 0 0 0 0 0 1 1 0
1042 1 0 1 1 0 0 0 0
1043 0 1 0 0 0 0 0 0
1044 0 1 0 0 1 0 1 0
1045 0 0 0 0 0 1 1 0
1046 0 1 0 0 0 1 0 0
1047 1 0 0 1 0 0 0 0
1048 1 0 1 1 0 0 0 1
1049 1 0 1 1 0 0 1 0
1050 0 1 0 0 0 1 0 0
1051 1 0 1 1 0 0 1 0
1052 1 0 1 1 0 0 1 0
1053 1 0 1 1 0 1 1 0
1054 0 1 1 0 0 0 0 0
1055 1 0 1 1 0 0 1 0
1056 0 1 0 0 0 0 0 0
1057 1 0 1 1 0 1 1 1
1058 0 1 0 1 0 0 0 0
1059 0 1 0 0 1 0 0 0
1060 0 1 0 0 1 0 0 0
1061 1 0 1 1 0 0 0 1
1062 1 0 1 1 0 0 0 1
1063 0 1 0 0 1 0 0 0
1064 0 0 0 0 0 1 1 0
1065 1 0 0 1 0 0 0 1
1066 0 1 0 0 0 1 0 0
1067 1 0 1 1 0 1 1 0
1068 0 1 0 0 1 0 1 0
1069 1 1 0 1 0 0 0 1
1070 1 0 1 1 0 0 1 0
1071 1 1 0 0 0 0 0 0
1072 1 1 0 1 0 0 0 1
1073 1 0 0 0 1 0 0 0
1074 0 0 1 0 0 1 1 0
1075 1 1 0 0 1 0 0 0
1076 0 1 0 0 1 0 1 0
1077 0 1 0 0 1 1 1 0
1078 1 0 1 1 0 0 1 0
1079 0 1 0 1 0 0 0 0
1080 1 0 1 1 0 1 1 0
1081 1 0 1 0 0 0 1 0
1082 0 1 0 1 0 1 0 0
1083 1 0 1 1 0 1 1 1
1084 0 1 0 0 1 1 1 0
1085 1 0 1 0 0 1 1 0
1086 1 0 1 1 0 0 0 0
1087 1 0 1 1 0 0 1 0
1088 0 1 0 0 1 1 1 0
1089 1 0 1 1 0 0 0 0
1090 0 1 0 1 0 0 0 0
1091 1 0 1 1 0 0 1 0
1092 0 0 1 0 0 0 1 0
1093 0 0 0 1 0 0 0 1
1094 0 1 0 1 0 0 0 0
1095 0 0 1 0 0 1 1 0
1096 1 0 1 1 0 1 1 0
1097 1 1 1 0 0 0 1 1
1098 0 1 0 1 0 0 0 0
1099 1 1 0 0 1 0 0 0
